date,hour,dc_output,ac_output
000-11-13,0,0,0
000-11-13,1,0,0
000-11-13,2,0,0
000-11-13,3,0,0
000-11-13,4,0,0
000-11-13,5,0,0
000-11-13,6,0,0
000-11-13,7,95.374,71.357
000-11-13,8,919.516,877.114
000-11-13,9,273.8,246.294
000-11-13,10,285.199,257.46
000-11-13,11,372.337,342.787
000-11-13,12,993.86,949.515
000-11-13,13,1642.521,1579.224
000-11-13,14,1457.403,1399.88
000-11-13,15,882.789,841.329
000-11-13,16,65.433,41.976
000-11-13,17,0,0
000-11-13,18,0,0
000-11-13,19,0,0
000-11-13,20,0,0
000-11-13,21,0,0
000-11-13,22,0,0
000-11-13,23,0,0
000-11-14,0,0,0
000-11-14,1,0,0
000-11-14,2,0,0
000-11-14,3,0,0
000-11-14,4,0,0
000-11-14,5,0,0
000-11-14,6,0,0
000-11-14,7,6.321,0
000-11-14,8,73.027,49.428
000-11-14,9,138.518,113.682
000-11-14,10,172.311,146.823
000-11-14,11,241.757,214.897
000-11-14,12,199.549,173.528
000-11-14,13,178.537,152.927
000-11-14,14,134.022,109.272
000-11-14,15,549.868,516.428
000-11-14,16,18.245,0
000-11-14,17,0,0
000-11-14,18,0,0
000-11-14,19,0,0
000-11-14,20,0,0
000-11-14,21,0,0
000-11-14,22,0,0
000-11-14,23,0,0
000-11-15,0,0,0
000-11-15,1,0,0
000-11-15,2,0,0
000-11-15,3,0,0
000-11-15,4,0,0
000-11-15,5,0,0
000-11-15,6,0,0
000-11-15,7,9.357,0
000-11-15,8,59.689,36.338
000-11-15,9,452.486,421.213
000-11-15,10,207.497,181.319
000-11-15,11,223.188,196.699
000-11-15,12,243.242,216.353
000-11-15,13,419.491,388.935
000-11-15,14,676.322,639.947
000-11-15,15,59.369,36.023
000-11-15,16,0,0
000-11-15,17,0,0
000-11-15,18,0,0
000-11-15,19,0,0
000-11-15,20,0,0
000-11-15,21,0,0
000-11-15,22,0,0
000-11-15,23,0,0
000-11-16,0,0,0
000-11-16,1,0,0
000-11-16,2,0,0
000-11-16,3,0,0
000-11-16,4,0,0
000-11-16,5,0,0
000-11-16,6,0,0
000-11-16,7,128.494,103.85
000-11-16,8,416.736,386.239
000-11-16,9,694.546,657.737
000-11-16,10,1073.67,1027.186
000-11-16,11,1674.687,1610.356
000-11-16,12,180.319,154.675
000-11-16,13,177.689,152.096
000-11-16,14,109.506,85.223
000-11-16,15,131.887,107.178
000-11-16,16,0,0
000-11-16,17,0,0
000-11-16,18,0,0
000-11-16,19,0,0
000-11-16,20,0,0
000-11-16,21,0,0
000-11-16,22,0,0
000-11-16,23,0,0
000-11-17,0,0,0
000-11-17,1,0,0
000-11-17,2,0,0
000-11-17,3,0,0
000-11-17,4,0,0
000-11-17,5,0,0
000-11-17,6,0,0
000-11-17,7,139.461,114.607
000-11-17,8,438.243,407.281
000-11-17,9,721.053,683.607
000-11-17,10,551.341,517.868
000-11-17,11,2314.517,2227.805
000-11-17,12,2280.175,2194.753
000-11-17,13,791.295,752.134
000-11-17,14,890.568,848.91
000-11-17,15,857.14,816.332
000-11-17,16,0,0
000-11-17,17,0,0
000-11-17,18,0,0
000-11-17,19,0,0
000-11-17,20,0,0
000-11-17,21,0,0
000-11-17,22,0,0
000-11-17,23,0,0
000-11-18,0,0,0
000-11-18,1,0,0
000-11-18,2,0,0
000-11-18,3,0,0
000-11-18,4,0,0
000-11-18,5,0,0
000-11-18,6,0,0
000-11-18,7,107.258,83.017
000-11-18,8,818.719,778.876
000-11-18,9,578.862,544.761
000-11-18,10,190.234,164.396
000-11-18,11,1114.928,1067.318
000-11-18,12,182.15,156.47
000-11-18,13,980.226,936.241
000-11-18,14,311.752,283.468
000-11-18,15,705.865,668.784
000-11-18,16,0,0
000-11-18,17,0,0
000-11-18,18,0,0
000-11-18,19,0,0
000-11-18,20,0,0
000-11-18,21,0,0
000-11-18,22,0,0
000-11-18,23,0,0
000-11-19,0,0,0
000-11-19,1,0,0
000-11-19,2,0,0
000-11-19,3,0,0
000-11-19,4,0,0
000-11-19,5,0,0
000-11-19,6,0,0
000-11-19,7,122.92,98.382
000-11-19,8,767.884,729.299
000-11-19,9,1735.414,1669.11
000-11-19,10,2016.481,1940.628
000-11-19,11,1911.464,1839.258
000-11-19,12,603.147,568.487
000-11-19,13,632.038,596.706
000-11-19,14,358.284,329.03
000-11-19,15,526.395,493.484
000-11-19,16,0,0
000-11-19,17,0,0
000-11-19,18,0,0
000-11-19,19,0,0
000-11-19,20,0,0
000-11-19,21,0,0
000-11-19,22,0,0
000-11-19,23,0,0
000-11-20,0,0,0
000-11-20,1,0,0
000-11-20,2,0,0
000-11-20,3,0,0
000-11-20,4,0,0
000-11-20,5,0,0
000-11-20,6,0,0
000-11-20,7,6.639,0
000-11-20,8,657.719,621.784
000-11-20,9,1049.216,1003.393
000-11-20,10,1394.604,1338.973
000-11-20,11,2358.979,2270.583
000-11-20,12,2486.572,2393.247
000-11-20,13,2352.273,2264.132
000-11-20,14,1796.854,1728.519
000-11-20,15,558.119,524.492
000-11-20,16,0,0
000-11-20,17,0,0
000-11-20,18,0,0
000-11-20,19,0,0
000-11-20,20,0,0
000-11-20,21,0,0
000-11-20,22,0,0
000-11-20,23,0,0
000-11-21,0,0,0
000-11-21,1,0,0
000-11-21,2,0,0
000-11-21,3,0,0
000-11-21,4,0,0
000-11-21,5,0,0
000-11-21,6,0,0
000-11-21,7,0,0
000-11-21,8,145.84,120.864
000-11-21,9,600.021,565.434
000-11-21,10,1997.79,1922.594
000-11-21,11,1568.92,1507.953
000-11-21,12,2005.649,1930.177
000-11-21,13,826.473,786.436
000-11-21,14,537.306,504.15
000-11-21,15,628.425,593.178
000-11-21,16,0,0
000-11-21,17,0,0
000-11-21,18,0,0
000-11-21,19,0,0
000-11-21,20,0,0
000-11-21,21,0,0
000-11-21,22,0,0
000-11-21,23,0,0
000-11-22,0,0,0
000-11-22,1,0,0
000-11-22,2,0,0
000-11-22,3,0,0
000-11-22,4,0,0
000-11-22,5,0,0
000-11-22,6,0,0
000-11-22,7,47.866,24.732
000-11-22,8,90.06,66.143
000-11-22,9,304.572,276.436
000-11-22,10,155.532,130.369
000-11-22,11,407.603,377.302
000-11-22,12,203.022,176.933
000-11-22,13,231.83,205.169
000-11-22,14,330.422,301.751
000-11-22,15,691.029,654.303
000-11-22,16,0,0
000-11-22,17,0,0
000-11-22,18,0,0
000-11-22,19,0,0
000-11-22,20,0,0
000-11-22,21,0,0
000-11-22,22,0,0
000-11-22,23,0,0
000-11-23,0,0,0
000-11-23,1,0,0
000-11-23,2,0,0
000-11-23,3,0,0
000-11-23,4,0,0
000-11-23,5,0,0
000-11-23,6,0,0
000-11-23,7,0,0
000-11-23,8,299.031,271.01
000-11-23,9,120.541,96.048
000-11-23,10,154.925,129.774
000-11-23,11,337.78,308.957
000-11-23,12,183.226,157.525
000-11-23,13,157.343,132.145
000-11-23,14,286.864,259.091
000-11-23,15,0,0
000-11-23,16,0,0
000-11-23,17,0,0
000-11-23,18,0,0
000-11-23,19,0,0
000-11-23,20,0,0
000-11-23,21,0,0
000-11-23,22,0,0
000-11-23,23,0,0
000-11-24,0,0,0
000-11-24,1,0,0
000-11-24,2,0,0
000-11-24,3,0,0
000-11-24,4,0,0
000-11-24,5,0,0
000-11-24,6,0,0
000-11-24,7,0,0
000-11-24,8,40.378,17.382
000-11-24,9,102.731,78.575
000-11-24,10,152.691,127.583
000-11-24,11,165.137,139.788
000-11-24,12,180.761,155.108
000-11-24,13,227.986,201.401
000-11-24,14,111.555,87.233
000-11-24,15,0,0
000-11-24,16,0,0
000-11-24,17,0,0
000-11-24,18,0,0
000-11-24,19,0,0
000-11-24,20,0,0
000-11-24,21,0,0
000-11-24,22,0,0
000-11-24,23,0,0
000-11-25,0,0,0
000-11-25,1,0,0
000-11-25,2,0,0
000-11-25,3,0,0
000-11-25,4,0,0
000-11-25,5,0,0
000-11-25,6,0,0
000-11-25,7,0,0
000-11-25,8,63.715,40.289
000-11-25,9,166.02,140.654
000-11-25,10,155.585,130.421
000-11-25,11,168.368,142.956
000-11-25,12,490.394,458.287
000-11-25,13,157.82,132.613
000-11-25,14,142.199,117.292
000-11-25,15,0,0
000-11-25,16,0,0
000-11-25,17,0,0
000-11-25,18,0,0
000-11-25,19,0,0
000-11-25,20,0,0
000-11-25,21,0,0
000-11-25,22,0,0
000-11-25,23,0,0
000-11-26,0,0,0
000-11-26,1,0,0
000-11-26,2,0,0
000-11-26,3,0,0
000-11-26,4,0,0
000-11-26,5,0,0
000-11-26,6,0,0
000-11-26,7,0,0
000-11-26,8,755.126,716.854
000-11-26,9,1152.021,1103.385
000-11-26,10,2062.701,1985.214
000-11-26,11,1123.953,1076.094
000-11-26,12,861.136,820.226
000-11-26,13,158.313,133.097
000-11-26,14,342.18,313.264
000-11-26,15,0,0
000-11-26,16,0,0
000-11-26,17,0,0
000-11-26,18,0,0
000-11-26,19,0,0
000-11-26,20,0,0
000-11-26,21,0,0
000-11-26,22,0,0
000-11-26,23,0,0
000-11-27,0,0,0
000-11-27,1,0,0
000-11-27,2,0,0
000-11-27,3,0,0
000-11-27,4,0,0
000-11-27,5,0,0
000-11-27,6,0,0
000-11-27,7,0,0
000-11-27,8,93.39,69.41
000-11-27,9,134.983,110.215
000-11-27,10,188.846,163.035
000-11-27,11,208.069,181.88
000-11-27,12,409.419,379.078
000-11-27,13,1397.604,1341.884
000-11-27,14,1343.682,1289.561
000-11-27,15,0,0
000-11-27,16,0,0
000-11-27,17,0,0
000-11-27,18,0,0
000-11-27,19,0,0
000-11-27,20,0,0
000-11-27,21,0,0
000-11-27,22,0,0
000-11-27,23,0,0
000-11-28,0,0,0
000-11-28,1,0,0
000-11-28,2,0,0
000-11-28,3,0,0
000-11-28,4,0,0
000-11-28,5,0,0
000-11-28,6,0,0
000-11-28,7,0,0
000-11-28,8,673.44,637.134
000-11-28,9,701.465,664.49
000-11-28,10,154.31,129.171
000-11-28,11,848.262,807.678
000-11-28,12,461.393,429.925
000-11-28,13,357.125,327.896
000-11-28,14,307.97,279.764
000-11-28,15,0,0
000-11-28,16,0,0
000-11-28,17,0,0
000-11-28,18,0,0
000-11-28,19,0,0
000-11-28,20,0,0
000-11-28,21,0,0
000-11-28,22,0,0
000-11-28,23,0,0
000-11-29,0,0,0
000-11-29,1,0,0
000-11-29,2,0,0
000-11-29,3,0,0
000-11-29,4,0,0
000-11-29,5,0,0
000-11-29,6,0,0
000-11-29,7,0,0
000-11-29,8,648.586,612.867
000-11-29,9,753.214,714.988
000-11-29,10,923.775,881.263
000-11-29,11,1705.529,1640.2
000-11-29,12,1118.714,1070.999
000-11-29,13,2012.77,1937.048
000-11-29,14,119.316,94.847
000-11-29,15,0,0
000-11-29,16,0,0
000-11-29,17,0,0
000-11-29,18,0,0
000-11-29,19,0,0
000-11-29,20,0,0
000-11-29,21,0,0
000-11-29,22,0,0
000-11-29,23,0,0
000-11-30,0,0,0
000-11-30,1,0,0
000-11-30,2,0,0
000-11-30,3,0,0
000-11-30,4,0,0
000-11-30,5,0,0
000-11-30,6,0,0
000-11-30,7,0,0
000-11-30,8,68.486,44.972
000-11-30,9,182.468,156.782
000-11-30,10,230.346,203.714
000-11-30,11,275.588,248.045
000-11-30,12,301.657,273.582
000-11-30,13,236.956,210.192
000-11-30,14,147.915,122.899
000-11-30,15,0,0
000-11-30,16,0,0
000-11-30,17,0,0
000-11-30,18,0,0
000-11-30,19,0,0
000-11-30,20,0,0
000-11-30,21,0,0
000-11-30,22,0,0
000-11-30,23,0,0
000-12-01,0,0,0
000-12-01,1,0,0
000-12-01,2,0,0
000-12-01,3,0,0
000-12-01,4,0,0
000-12-01,5,0,0
000-12-01,6,0,0
000-12-01,7,0,0
000-12-01,8,816.357,776.573
000-12-01,9,1513.181,1453.949
000-12-01,10,2202.569,2120.025
000-12-01,11,2237.144,2153.324
000-12-01,12,349.425,320.358
000-12-01,13,136.903,112.098
000-12-01,14,146.706,121.713
000-12-01,15,0,0
000-12-01,16,0,0
000-12-01,17,0,0
000-12-01,18,0,0
000-12-01,19,0,0
000-12-01,20,0,0
000-12-01,21,0,0
000-12-01,22,0,0
000-12-01,23,0,0
000-12-02,0,0,0
000-12-02,1,0,0
000-12-02,2,0,0
000-12-02,3,0,0
000-12-02,4,0,0
000-12-02,5,0,0
000-12-02,6,0,0
000-12-02,7,0,0
000-12-02,8,86.632,62.78
000-12-02,9,161.055,135.785
000-12-02,10,229.1,202.493
000-12-02,11,207.069,180.9
000-12-02,12,277.554,249.972
000-12-02,13,394.461,364.441
000-12-02,14,315.18,286.826
000-12-02,15,0,0
000-12-02,16,0,0
000-12-02,17,0,0
000-12-02,18,0,0
000-12-02,19,0,0
000-12-02,20,0,0
000-12-02,21,0,0
000-12-02,22,0,0
000-12-02,23,0,0
000-12-03,0,0,0
000-12-03,1,0,0
000-12-03,2,0,0
000-12-03,3,0,0
000-12-03,4,0,0
000-12-03,5,0,0
000-12-03,6,0,0
000-12-03,7,0,0
000-12-03,8,85.626,61.792
000-12-03,9,185.902,160.148
000-12-03,10,228.476,201.882
000-12-03,11,400.167,370.025
000-12-03,12,480.228,448.346
000-12-03,13,1899.916,1828.105
000-12-03,14,1666.614,1602.544
000-12-03,15,0,0
000-12-03,16,0,0
000-12-03,17,0,0
000-12-03,18,0,0
000-12-03,19,0,0
000-12-03,20,0,0
000-12-03,21,0,0
000-12-03,22,0,0
000-12-03,23,0,0
000-12-04,0,0,0
000-12-04,1,0,0
000-12-04,2,0,0
000-12-04,3,0,0
000-12-04,4,0,0
000-12-04,5,0,0
000-12-04,6,0,0
000-12-04,7,0,0
000-12-04,8,102.784,78.627
000-12-04,9,163.386,138.071
000-12-04,10,154.328,129.188
000-12-04,11,188.878,163.066
000-12-04,12,329.413,300.764
000-12-04,13,138.178,113.348
000-12-04,14,188.22,162.421
000-12-04,15,0,0
000-12-04,16,0,0
000-12-04,17,0,0
000-12-04,18,0,0
000-12-04,19,0,0
000-12-04,20,0,0
000-12-04,21,0,0
000-12-04,22,0,0
000-12-04,23,0,0
000-12-05,0,0,0
000-12-05,1,0,0
000-12-05,2,0,0
000-12-05,3,0,0
000-12-05,4,0,0
000-12-05,5,0,0
000-12-05,6,0,0
000-12-05,7,0,0
000-12-05,8,214.802,188.48
000-12-05,9,613.362,578.465
000-12-05,10,721.133,683.685
000-12-05,11,455.019,423.691
000-12-05,12,1958.465,1884.639
000-12-05,13,2028.832,1952.544
000-12-05,14,1399.424,1343.649
000-12-05,15,0,0
000-12-05,16,0,0
000-12-05,17,0,0
000-12-05,18,0,0
000-12-05,19,0,0
000-12-05,20,0,0
000-12-05,21,0,0
000-12-05,22,0,0
000-12-05,23,0,0
000-12-06,0,0,0
000-12-06,1,0,0
000-12-06,2,0,0
000-12-06,3,0,0
000-12-06,4,0,0
000-12-06,5,0,0
000-12-06,6,0,0
000-12-06,7,0,0
000-12-06,8,626.443,591.242
000-12-06,9,1076.434,1029.875
000-12-06,10,1829.939,1760.499
000-12-06,11,1819.896,1750.793
000-12-06,12,2142.387,2062.04
000-12-06,13,1376.614,1321.519
000-12-06,14,1405.641,1349.68
000-12-06,15,0,0
000-12-06,16,0,0
000-12-06,17,0,0
000-12-06,18,0,0
000-12-06,19,0,0
000-12-06,20,0,0
000-12-06,21,0,0
000-12-06,22,0,0
000-12-06,23,0,0
000-12-07,0,0,0
000-12-07,1,0,0
000-12-07,2,0,0
000-12-07,3,0,0
000-12-07,4,0,0
000-12-07,5,0,0
000-12-07,6,0,0
000-12-07,7,0,0
000-12-07,8,535.467,502.353
000-12-07,9,693.161,656.384
000-12-07,10,594.218,559.764
000-12-07,11,465.917,434.35
000-12-07,12,555.981,522.402
000-12-07,13,338.399,309.563
000-12-07,14,278.905,251.295
000-12-07,15,0,0
000-12-07,16,0,0
000-12-07,17,0,0
000-12-07,18,0,0
000-12-07,19,0,0
000-12-07,20,0,0
000-12-07,21,0,0
000-12-07,22,0,0
000-12-07,23,0,0
000-12-08,0,0,0
000-12-08,1,0,0
000-12-08,2,0,0
000-12-08,3,0,0
000-12-08,4,0,0
000-12-08,5,0,0
000-12-08,6,0,0
000-12-08,7,0,0
000-12-08,8,616.949,581.969
000-12-08,9,1292.406,1239.783
000-12-08,10,1318.13,1264.759
000-12-08,11,2045.173,1968.308
000-12-08,12,1242.216,1191.038
000-12-08,13,1675.033,1610.692
000-12-08,14,1112.599,1065.052
000-12-08,15,0,0
000-12-08,16,0,0
000-12-08,17,0,0
000-12-08,18,0,0
000-12-08,19,0,0
000-12-08,20,0,0
000-12-08,21,0,0
000-12-08,22,0,0
000-12-08,23,0,0
000-12-09,0,0,0
000-12-09,1,0,0
000-12-09,2,0,0
000-12-09,3,0,0
000-12-09,4,0,0
000-12-09,5,0,0
000-12-09,6,0,0
000-12-09,7,0,0
000-12-09,8,488.768,456.697
000-12-09,9,629.1,593.837
000-12-09,10,319.5,291.056
000-12-09,11,370.116,340.613
000-12-09,12,254.135,227.027
000-12-09,13,274.186,246.672
000-12-09,14,628.285,593.041
000-12-09,15,0,0
000-12-09,16,0,0
000-12-09,17,0,0
000-12-09,18,0,0
000-12-09,19,0,0
000-12-09,20,0,0
000-12-09,21,0,0
000-12-09,22,0,0
000-12-09,23,0,0
000-12-10,0,0,0
000-12-10,1,0,0
000-12-10,2,0,0
000-12-10,3,0,0
000-12-10,4,0,0
000-12-10,5,0,0
000-12-10,6,0,0
000-12-10,7,0,0
000-12-10,8,51.421,28.222
000-12-10,9,86.801,62.945
000-12-10,10,532.33,499.286
000-12-10,11,972.256,928.48
000-12-10,12,162.82,137.516
000-12-10,13,240.39,213.558
000-12-10,14,121.987,97.467
000-12-10,15,0,0
000-12-10,16,0,0
000-12-10,17,0,0
000-12-10,18,0,0
000-12-10,19,0,0
000-12-10,20,0,0
000-12-10,21,0,0
000-12-10,22,0,0
000-12-10,23,0,0
000-12-11,0,0,0
000-12-11,1,0,0
000-12-11,2,0,0
000-12-11,3,0,0
000-12-11,4,0,0
000-12-11,5,0,0
000-12-11,6,0,0
000-12-11,7,0,0
000-12-11,8,32.257,9.41
000-12-11,9,87.005,63.145
000-12-11,10,171.199,145.732
000-12-11,11,171.153,145.687
000-12-11,12,164.651,139.312
000-12-11,13,138.804,113.963
000-12-11,14,190.587,164.742
000-12-11,15,0,0
000-12-11,16,0,0
000-12-11,17,0,0
000-12-11,18,0,0
000-12-11,19,0,0
000-12-11,20,0,0
000-12-11,21,0,0
000-12-11,22,0,0
000-12-11,23,0,0
000-12-12,0,0,0
000-12-12,1,0,0
000-12-12,2,0,0
000-12-12,3,0,0
000-12-12,4,0,0
000-12-12,5,0,0
000-12-12,6,0,0
000-12-12,7,0,0
000-12-12,8,25.35,2.628
000-12-12,9,82.447,58.672
000-12-12,10,132.682,107.958
000-12-12,11,183.988,158.272
000-12-12,12,160.984,135.716
000-12-12,13,183.994,158.278
000-12-12,14,149.809,124.757
000-12-12,15,0,0
000-12-12,16,0,0
000-12-12,17,0,0
000-12-12,18,0,0
000-12-12,19,0,0
000-12-12,20,0,0
000-12-12,21,0,0
000-12-12,22,0,0
000-12-12,23,0,0
000-12-13,0,0,0
000-12-13,1,0,0
000-12-13,2,0,0
000-12-13,3,0,0
000-12-13,4,0,0
000-12-13,5,0,0
000-12-13,6,0,0
000-12-13,7,0,0
000-12-13,8,54.962,31.698
000-12-13,9,216.185,189.835
000-12-13,10,615.418,580.474
000-12-13,11,248.616,221.619
000-12-13,12,275.191,247.656
000-12-13,13,183.963,158.247
000-12-13,14,121.084,96.581
000-12-13,15,0,0
000-12-13,16,0,0
000-12-13,17,0,0
000-12-13,18,0,0
000-12-13,19,0,0
000-12-13,20,0,0
000-12-13,21,0,0
000-12-13,22,0,0
000-12-13,23,0,0
000-12-14,0,0,0
000-12-14,1,0,0
000-12-14,2,0,0
000-12-14,3,0,0
000-12-14,4,0,0
000-12-14,5,0,0
000-12-14,6,0,0
000-12-14,7,0,0
000-12-14,8,31.593,8.758
000-12-14,9,82.292,58.52
000-12-14,10,148.256,123.233
000-12-14,11,199.307,173.29
000-12-14,12,159.39,134.153
000-12-14,13,135.124,110.353
000-12-14,14,88.003,64.125
000-12-14,15,0,0
000-12-14,16,0,0
000-12-14,17,0,0
000-12-14,18,0,0
000-12-14,19,0,0
000-12-14,20,0,0
000-12-14,21,0,0
000-12-14,22,0,0
000-12-14,23,0,0
000-12-15,0,0,0
000-12-15,1,0,0
000-12-15,2,0,0
000-12-15,3,0,0
000-12-15,4,0,0
000-12-15,5,0,0
000-12-15,6,0,0
000-12-15,7,0,0
000-12-15,8,487.378,455.338
000-12-15,9,922.229,879.756
000-12-15,10,1857.524,1787.154
000-12-15,11,1020.16,975.116
000-12-15,12,182.693,157.002
000-12-15,13,161.728,136.446
000-12-15,14,117.817,93.376
000-12-15,15,0,0
000-12-15,16,0,0
000-12-15,17,0,0
000-12-15,18,0,0
000-12-15,19,0,0
000-12-15,20,0,0
000-12-15,21,0,0
000-12-15,22,0,0
000-12-15,23,0,0
000-12-16,0,0,0
000-12-16,1,0,0
000-12-16,2,0,0
000-12-16,3,0,0
000-12-16,4,0,0
000-12-16,5,0,0
000-12-16,6,0,0
000-12-16,7,0,0
000-12-16,8,28.87,6.084
000-12-16,9,244.774,217.854
000-12-16,10,294.354,266.428
000-12-16,11,1731.454,1665.28
000-12-16,12,1266.931,1215.044
000-12-16,13,1981.627,1906.995
000-12-16,14,88.974,65.077
000-12-16,15,0,0
000-12-16,16,0,0
000-12-16,17,0,0
000-12-16,18,0,0
000-12-16,19,0,0
000-12-16,20,0,0
000-12-16,21,0,0
000-12-16,22,0,0
000-12-16,23,0,0
000-12-17,0,0,0
000-12-17,1,0,0
000-12-17,2,0,0
000-12-17,3,0,0
000-12-17,4,0,0
000-12-17,5,0,0
000-12-17,6,0,0
000-12-17,7,0,0
000-12-17,8,45.63,22.538
000-12-17,9,127.191,102.572
000-12-17,10,136.717,111.916
000-12-17,11,255.078,227.951
000-12-17,12,864.332,823.342
000-12-17,13,1393.771,1338.165
000-12-17,14,560.429,526.749
000-12-17,15,0,0
000-12-17,16,0,0
000-12-17,17,0,0
000-12-17,18,0,0
000-12-17,19,0,0
000-12-17,20,0,0
000-12-17,21,0,0
000-12-17,22,0,0
000-12-17,23,0,0
000-12-18,0,0,0
000-12-18,1,0,0
000-12-18,2,0,0
000-12-18,3,0,0
000-12-18,4,0,0
000-12-18,5,0,0
000-12-18,6,0,0
000-12-18,7,0,0
000-12-18,8,481.3,449.394
000-12-18,9,319.473,291.03
000-12-18,10,1019.931,974.893
000-12-18,11,1487.906,1429.452
000-12-18,12,1515.389,1456.089
000-12-18,13,137.706,112.886
000-12-18,14,1462.664,1404.981
000-12-18,15,0,0
000-12-18,16,0,0
000-12-18,17,0,0
000-12-18,18,0,0
000-12-18,19,0,0
000-12-18,20,0,0
000-12-18,21,0,0
000-12-18,22,0,0
000-12-18,23,0,0
000-12-19,0,0,0
000-12-19,1,0,0
000-12-19,2,0,0
000-12-19,3,0,0
000-12-19,4,0,0
000-12-19,5,0,0
000-12-19,6,0,0
000-12-19,7,0,0
000-12-19,8,159.717,134.473
000-12-19,9,176.02,150.46
000-12-19,10,204.712,178.589
000-12-19,11,1607.454,1545.273
000-12-19,12,542.835,509.554
000-12-19,13,267.923,240.536
000-12-19,14,228.589,201.992
000-12-19,15,0,0
000-12-19,16,0,0
000-12-19,17,0,0
000-12-19,18,0,0
000-12-19,19,0,0
000-12-19,20,0,0
000-12-19,21,0,0
000-12-19,22,0,0
000-12-19,23,0,0
000-12-20,0,0,0
000-12-20,1,0,0
000-12-20,2,0,0
000-12-20,3,0,0
000-12-20,4,0,0
000-12-20,5,0,0
000-12-20,6,0,0
000-12-20,7,0,0
000-12-20,8,590.51,556.142
000-12-20,9,1328.569,1274.892
000-12-20,10,863.893,822.914
000-12-20,11,1329.31,1275.612
000-12-20,12,161.109,135.838
000-12-20,13,266.704,239.342
000-12-20,14,954.23,910.926
000-12-20,15,0,0
000-12-20,16,0,0
000-12-20,17,0,0
000-12-20,18,0,0
000-12-20,19,0,0
000-12-20,20,0,0
000-12-20,21,0,0
000-12-20,22,0,0
000-12-20,23,0,0
000-12-21,0,0,0
000-12-21,1,0,0
000-12-21,2,0,0
000-12-21,3,0,0
000-12-21,4,0,0
000-12-21,5,0,0
000-12-21,6,0,0
000-12-21,7,0,0
000-12-21,8,309.648,281.408
000-12-21,9,252.52,225.444
000-12-21,10,851.96,811.282
000-12-21,11,1113.564,1065.991
000-12-21,12,482.783,450.845
000-12-21,13,138.042,113.215
000-12-21,14,119.516,95.043
000-12-21,15,0,0
000-12-21,16,0,0
000-12-21,17,0,0
000-12-21,18,0,0
000-12-21,19,0,0
000-12-21,20,0,0
000-12-21,21,0,0
000-12-21,22,0,0
000-12-21,23,0,0
000-12-22,0,0,0
000-12-22,1,0,0
000-12-22,2,0,0
000-12-22,3,0,0
000-12-22,4,0,0
000-12-22,5,0,0
000-12-22,6,0,0
000-12-22,7,0,0
000-12-22,8,237.266,210.497
000-12-22,9,157.581,132.378
000-12-22,10,205.478,179.34
000-12-22,11,149.121,124.082
000-12-22,12,330.794,302.116
000-12-22,13,138.18,113.351
000-12-22,14,664.557,628.461
000-12-22,15,0,0
000-12-22,16,0,0
000-12-22,17,0,0
000-12-22,18,0,0
000-12-22,19,0,0
000-12-22,20,0,0
000-12-22,21,0,0
000-12-22,22,0,0
000-12-22,23,0,0
000-12-23,0,0,0
000-12-23,1,0,0
000-12-23,2,0,0
000-12-23,3,0,0
000-12-23,4,0,0
000-12-23,5,0,0
000-12-23,6,0,0
000-12-23,7,0,0
000-12-23,8,591.983,557.58
000-12-23,9,1476.882,1418.766
000-12-23,10,1888.635,1817.209
000-12-23,11,2378.523,2289.38
000-12-23,12,2513.45,2419.069
000-12-23,13,2103.114,2024.183
000-12-23,14,1682.531,1617.948
000-12-23,15,0,0
000-12-23,16,0,0
000-12-23,17,0,0
000-12-23,18,0,0
000-12-23,19,0,0
000-12-23,20,0,0
000-12-23,21,0,0
000-12-23,22,0,0
000-12-23,23,0,0
000-12-24,0,0,0
000-12-24,1,0,0
000-12-24,2,0,0
000-12-24,3,0,0
000-12-24,4,0,0
000-12-24,5,0,0
000-12-24,6,0,0
000-12-24,7,0,0
000-12-24,8,32.414,9.564
000-12-24,9,122.779,98.244
000-12-24,10,204.834,178.708
000-12-24,11,252.572,225.495
000-12-24,12,255.71,228.57
000-12-24,13,402.625,372.43
000-12-24,14,117.623,93.186
000-12-24,15,0,0
000-12-24,16,0,0
000-12-24,17,0,0
000-12-24,18,0,0
000-12-24,19,0,0
000-12-24,20,0,0
000-12-24,21,0,0
000-12-24,22,0,0
000-12-24,23,0,0
000-12-25,0,0,0
000-12-25,1,0,0
000-12-25,2,0,0
000-12-25,3,0,0
000-12-25,4,0,0
000-12-25,5,0,0
000-12-25,6,0,0
000-12-25,7,0,0
000-12-25,8,31.65,8.814
000-12-25,9,107.651,83.403
000-12-25,10,199.385,173.367
000-12-25,11,183.031,157.334
000-12-25,12,223.785,197.284
000-12-25,13,265.961,238.613
000-12-25,14,222.052,195.586
000-12-25,15,0,0
000-12-25,16,0,0
000-12-25,17,0,0
000-12-25,18,0,0
000-12-25,19,0,0
000-12-25,20,0,0
000-12-25,21,0,0
000-12-25,22,0,0
000-12-25,23,0,0
000-12-26,0,0,0
000-12-26,1,0,0
000-12-26,2,0,0
000-12-26,3,0,0
000-12-26,4,0,0
000-12-26,5,0,0
000-12-26,6,0,0
000-12-26,7,0,0
000-12-26,8,415.118,384.655
000-12-26,9,816.615,776.824
000-12-26,10,1860.125,1789.667
000-12-26,11,1751.274,1684.448
000-12-26,12,2371.876,2282.988
